Date,Open,High,Low,Close,Adj Close,Volume,Common Shares Outstanding,Avg. Basic Shares Outstanding,Avg. Diluted Shares Outstanding,Share Price,Market Capitalisation,Revenues,COGS,SG&A,R&D,EBIT,EBITDA,"Interest expense, net",Abnormal Gains/Losses,Income Taxes,Net Income from Discontinued Op.,Net Profit,Dividends,"Cash, Cash Equivalents & Short Term Investments",Cash & Cash Equivalents,Short Term Investments,Receivables,Current Assets,Net PP&E,Intangible Assets,Goodwill,Total Noncurrent Assets,Total Assets,Short term debt,Accounts Payable,Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity,Share Capital,Treasury Stock,Retained Earnings,Equity Before Minorities,Minorities,Total Equity,Depreciation & Amortisation,Change in Working Capital,Cash From Operating Activities,Net Change in PP&E & Intangibles,Cash From Investing Activities,Cash From Financing Activities,Net Change in Cash,Free Cash Flow,Gross Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Current Ratio,Liabilities to Equity Ratio,Debt to Assets Ratio,EV / EBITDA,EV / Sales,Book to Market,Operating Income / EV,Enterprise Value,Returns
2014-06-10,41.029999,41.16,40.860001,41.110001,36.571911,15117700,8260411.967,8284000,8367000,36.7,303157.1192,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.003876883935062
2014-06-11,40.93,41.07,40.77,40.860001,36.349506,18040000,8260411.967,8284000,8367000,36.48,301339.8286,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.00608124529114
2014-06-12,40.810001,40.880001,40.290001,40.580002,36.100418,29818900,8260411.967,8284000,8367000,36.23,299274.7256,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.006852643004096
2014-06-13,41.099998,41.57,40.860001,41.23,36.678658,26310000,8260411.967,8284000,8367000,36.81,304065.7645,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.016017692655609
2014-06-16,41.040001,41.610001,41.040001,41.5,36.918858,24205300,8260411.967,8284000,8367000,37.05,306048.2634,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.006548629638613
2014-06-17,41.290001,41.91,40.34,41.68,37.078991,22518600,8260411.967,8284000,8367000,37.21,307369.9293,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.00433734939759
2014-06-18,41.610001,41.740002,41.18,41.650002,37.052299,27097000,8260411.967,8284000,8367000,37.18,307122.1169,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.000719721689059
2014-06-19,41.57,41.77,41.330002,41.509998,36.927753,19828200,8260411.967,8284000,8367000,37.06,306130.8675,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.003361440414817
2014-06-20,41.450001,41.830002,41.380001,41.68,37.078991,47764900,8260411.967,8284000,8367000,37.21,307369.9293,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.004095447077593
2014-06-23,41.73,42,41.689999,41.990002,37.354763,18743900,8260411.967,8284000,8367000,37.49,309682.8446,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.007437667946257
2014-06-24,41.830002,41.939999,41.560001,41.75,37.141262,26509100,8260411.967,8284000,8367000,37.27,307865.554,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.005715693940667
2014-06-25,41.700001,42.049999,41.459999,42.029999,37.390354,20049100,8260411.967,8284000,8367000,37.52,309930.657,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.006706562874251
2014-06-26,41.93,41.939999,41.43,41.720001,37.114571,23604400,8260411.967,8284000,8367000,37.24,307617.7417,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.00737563662564
2014-06-27,41.610001,42.290001,41.509998,42.25,37.586067,74640000,8260411.967,8284000,8367000,37.72,311582.7394,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.012703714939988
2014-06-30,42.169998,42.209999,41.700001,41.700001,37.096779,30793100,8239000,8247000,8400000,37.23,306737.97,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.013017727810651
2014-07-01,41.860001,42.150002,41.689999,41.869999,37.248013,26917000,8239000,8247000,8400000,37.38,307973.82,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.00407669054972
2014-07-02,41.73,41.900002,41.529999,41.900002,37.274704,20208100,8239000,8247000,8400000,37.41,308220.99,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.000716575130561
2014-07-03,41.91,41.990002,41.560001,41.799999,37.185738,15969300,8239000,8247000,8400000,37.32,307479.48,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.00238670632999
2014-07-07,41.75,42.119999,41.709999,41.990002,37.354763,21952400,8239000,8247000,8400000,37.49,308880.11,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.004545526424534
2014-07-08,41.869999,42,41.610001,41.779999,37.167946,31218200,8239000,8247000,8400000,37.3,307314.7,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.005001261967075
2014-07-09,41.98,41.990002,41.529999,41.669998,37.070087,18445900,8239000,8247000,8400000,37.2,306490.8,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.002632862676708
2014-07-10,41.369999,42,41.049999,41.689999,37.087879,21854700,8239000,8247000,8400000,37.21,306573.19,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.000479985624189
2014-07-11,41.700001,42.09,41.48,42.09,37.443733,24083000,8239000,8247000,8400000,37.57,309539.23,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.009594651225585
2014-07-14,42.220001,42.450001,42.040001,42.139999,37.488201,21881100,8239000,8247000,8400000,37.62,309951.18,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.001187906866239
2014-07-15,42.330002,42.470001,42.029999,42.450001,37.763988,28748700,8239000,8247000,8400000,37.9,312258.1,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.007356478579888
2014-07-16,42.509998,44.310001,42.48,44.080002,39.214054,63318000,8239000,8247000,8400000,39.35,324204.65,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.038398138082494
2014-07-17,45.450001,45.709999,44.25,44.529999,39.614372,82180300,8239000,8247000,8400000,39.75,327500.25,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.010208642912494
2014-07-18,44.650002,44.84,44.25,44.689999,39.756718,43407500,8239000,8247000,8400000,39.9,328736.1,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.003593083395308
2014-07-21,44.560001,45.16,44.220001,44.84,39.890148,37604400,8239000,8247000,8400000,40.03,329807.17,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.003356478034381
2014-07-22,45,45.150002,44.59,44.830002,39.881268,43095800,8239848.789,8247000,8400000,40.02,329758.7485,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.000222970561998
2014-07-23,45.450001,45.450001,44.619999,44.869999,39.916832,52362900,8239848.789,8247000,8400000,40.06,330088.3425,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.00089219268828
2014-07-24,44.93,45,44.32,44.400002,39.498734,30725300,8239848.789,8247000,8400000,39.64,326627.606,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.010474638076101
2014-07-25,44.299999,44.66,44.299999,44.5,39.587696,26737700,8239848.789,8247000,8400000,39.73,327369.1924,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,0.002252207105756
2014-07-28,44.360001,44.509998,43.93,43.970001,39.116199,29684200,8239848.789,8247000,8400000,39.25,323414.065,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.01191008988764
2014-07-29,43.91,44.09,43.639999,43.889999,39.045021,27763100,8239848.789,8247000,8400000,39.18,322837.2756,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.001819467777588
2014-07-30,44.07,44.099998,43.290001,43.580002,38.769245,31921400,8239848.789,8247000,8400000,38.9,320530.1179,20403,5978,4708,2743,6974,8229,0,0,1297,0,5660,-2322,88425,11572,76853,13497,109006,11771,2901,14751,47113,156119,2000,4583,33903,20679,34792,68695,0,67803,0,16289,87424,0,87424,1255,12973,10099,-1192,-4284,-4304,1513,18713,0.707,0.3418,0.2774,0.0647,0.0363,3.2152,0.7858,0.1453,27.4854,11.0855,0.2995,0.0308,226176.9589,-0.007063044134496
2014-07-31,43.380001,43.689999,43.080002,43.16,38.395622,31537500,8239848.789,8247000,8400000,38.53,317481.3738,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,-0.009637493821134
2014-08-01,43.209999,43.25,42.599998,42.860001,38.128727,31170300,8239848.789,8247000,8400000,38.26,315256.6147,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,-0.006950857275255
2014-08-04,42.970001,43.470001,42.810001,43.369999,38.582436,34277400,8239848.789,8247000,8400000,38.72,319046.9451,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,0.011899159778368
2014-08-05,43.310001,43.459999,42.830002,43.080002,38.32444,26266400,8239848.789,8247000,8400000,38.46,316904.5844,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,-0.006686580739834
2014-08-06,42.740002,43.169998,42.209999,42.740002,38.02198,24634000,8239848.789,8247000,8400000,38.16,314432.6298,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,-0.007892293041212
2014-08-07,42.84,43.450001,42.650002,43.23,38.457886,30314900,8239848.789,8247000,8400000,38.59,317975.7648,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,0.011464622767215
2014-08-08,43.23,43.32,42.91,43.200001,38.431206,28942700,8239848.789,8247000,8400000,38.57,317810.9678,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,-0.000693939393939
2014-08-11,43.259998,43.450001,43.02,43.200001,38.431206,20351600,8239848.789,8247000,8400000,38.57,317810.9678,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,0
2014-08-12,43.040001,43.59,43,43.52,38.71587,21431100,8239848.789,8247000,8400000,38.85,320118.1255,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,0.007407384087792
2014-08-13,43.68,44.18,43.52,44.080002,39.214054,22889500,8239848.789,8247000,8400000,39.35,324238.0498,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,0.012867693014706
2014-08-14,44.080002,44.419998,44.009998,44.27,39.383072,19313200,8239848.789,8247000,8400000,39.52,325638.8241,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,0.004310299259968
2014-08-15,44.580002,44.900002,44.400002,44.790001,39.84568,41611300,8239848.789,8247000,8400000,39.99,329511.5531,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,0.011746126044725
2014-08-18,44.939999,45.110001,44.68,45.110001,40.130352,26891100,8239848.789,8247000,8400000,40.27,331818.7107,23382,7633,6017,3123,6609,8351,0,127,1965,0,4612,-2309,85709,8669,77040,19544,114246,13011,6981,20127,58138,172384,2000,7432,45625,20645,36975,82600,0,68366,0,17710,89784,0,89784,1742,14489,9785,-1330,-8910,-3580,-2903,19545,0.6736,0.2827,0.1972,0.0514,0.0268,2.504,0.92,0.1314,30.4655,10.8809,0.2828,0.026,254417.3738,0.007144451727072
